Id,ProductId,Url,AltText,IsMain,SortOrder,CreatedBy,UpdatedBy,CreatedAt,UpdatedAt,ErpProductId
0001ddbf-0a31-4050-b1f9-af8eec698fa0,112662,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/271/ca8edfe15bbf8558099729e9e469b489e464cbe4.webp,,1,0,,,2026-08-09 12:31:26,,RAPID-9372916
0002273a-a2d7-43b5-be71-341a7a8d3899,113924,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/PDF/48/eff5a8a322f834072416ff0ad9522bba812bdd10.pdf,,0,1,,,2026-08-09 12:31:26,,RAPID-3869751
00077193-712e-47e4-8b7f-9303b2220eae,113735,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/PDF/89/3a5f15ac9cf24191660801553fbf1062ca822818.pdf,,0,1,,,2026-08-09 12:31:26,,RAPID-6001866
001cffd5-754d-4934-81b7-9709e4649537,108914,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/PDF/16/3a70a3fbdc752aa3528ff7b273c313a43b286656.pdf,,0,1,,,2026-08-08 23:16:34,,RAPID-2882239
002063a7-e4e8-4fb3-a21e-554c02dbb67a,113989,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/6874/347ca7a14b9d1318ba36001bf6ee6ed36ae07cf9.webp,,1,0,,,2026-08-09 12:31:26,,RAPID-5785704
0021182f-c8c5-4930-b4a8-8fa099721ed6,115228,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/PDF/55/b97e8f0c998f41c0d291663f8760ca09c706ef39.pdf,,0,4,,,2026-08-09 12:31:26,,RAPID-7595697
0021592f-6c8f-4941-acc3-cc394a2efc3e,110442,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/289/5a5f403c5332ac89737251ffa49d035c7f023049.webp,,0,1,,,2026-08-09 11:56:54,,RAPID-6138039
0026a299-9a8d-41ae-a45c-1638b7fa2b92,108782,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/6358/e3c0cae86f921ce3817b0a07595e6a292d9f0e77.webp,,0,1,,,2026-08-08 22:47:30,,RAPID-2477871
0029df9c-e994-48f6-a8a9-171828b7b83d,112502,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/4537/694b706ccd9510e49f2a469f9eefb1b3ee18c3d6.webp,,0,1,,,2026-08-09 12:31:26,,RAPID-9010897
0031d9e1-10dc-4a2a-b068-92d42b36f5b5,114856,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/151/564b5963f9cc6d27340a7a37da390c292d51df8c.webp,,0,1,,,2026-08-09 12:31:26,,RAPID-4117160
00323fa2-3082-4afc-be26-c2f8c02cdba4,109049,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/85/eb5b1b46255c775bcddd7b20ef7723307689345b.webp,,0,1,,,2026-08-08 23:16:34,,RAPID-2810646
0035f0d5-2f49-44ba-9300-b21a4a79a80a,112367,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/4667/c9ccaabf51d605bdaf6df7589e24217f5604da4b.webp,,1,0,,,2026-08-09 12:31:26,,RAPID-9327579
00374c9b-bd67-4fd3-983f-5768ec3f35fd,113507,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/4969/e0b0833b552d062bf3f1345d4b756755042baf4b.webp,,0,3,,,2026-08-09 12:31:26,,RAPID-2480614
003d5435-d701-4c6c-a428-c903e8c7e797,113602,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/6355/d0061876ac01abd236b082cf112e76e494a81661.webp,,1,0,,,2026-08-09 12:31:26,,RAPID-8304569
003e27af-d870-4df3-8604-66c37009dd00,113406,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/4676/dce136b559c5092892cfd0e51dd4cfde3e67a3f5.webp,,1,0,,,2026-08-09 12:31:26,,RAPID-8885913
00516f60-755f-4e18-929f-bc17b57c093f,111240,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/PDF/55/e1dfa4d16f6b279bc4427202266d6d0e0afc0a3f.pdf,,1,0,,,2026-08-09 12:15:09,,RAPID-7595490
005bd4d7-feb5-4161-be25-5237001d71fc,110306,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/50/ee5274998b7ab80b10f36daa099fad70acd7bfd7.webp,,0,2,,,2026-08-09 11:56:54,,RAPID-9599487
0060eb37-5c85-4e2e-9404-d6f2b4755582,109585,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/30/b8530a7a51e564b074dcc7cde03efee55747e619.webp,,0,4,,,2026-08-08 23:16:34,,RAPID-737239
0066c530-9597-4310-a11e-ab1aff35234f,113605,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/129/2fdec8997f674b90ffce321d04544ad5d19adbcb.webp,,0,2,,,2026-08-09 12:31:26,,RAPID-4016300
0069b1f7-6df0-415b-afd1-6012cd80a26d,112582,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/7371/8194b1cd566cfd4abe4dfb286edc1ef6e835fb8e.webp,,1,0,,,2026-08-09 12:31:26,,RAPID-37732501
006a28e2-1eea-444e-a99c-d0f8fdd6fd70,112902,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/2728/8a158136e70823ea2e9370ef584f198509464298.webp,,1,0,,,2026-08-09 12:31:26,,RAPID-19598601
006cd319-e2d9-482c-a01d-13327b542806,111757,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/268/28dc2344554c75f1040b64bbf19bb93aafb8a086.webp,,0,1,,,2026-08-09 12:31:26,,RAPID-3316315
008580e0-5e67-4755-a03d-78e2e5f3526c,112930,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/4655/0fff274e34d80ce462df12c16791493665f6acb0.webp,,0,1,,,2026-08-09 12:31:26,,RAPID-12317091
008c45c0-a1c4-42b1-97ee-3c5b4af93ca3,115007,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/129/385a28243fad6e3118eec999e04a8fed2b8cac0d.webp,,0,3,,,2026-08-09 12:31:26,,RAPID-4012106
009244e3-9f2c-4fbc-b88d-413906d55cc3,113859,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/4676/ee1751a2363eac079996efed9728c0a2a6ea196a.webp,,0,1,,,2026-08-09 12:31:26,,RAPID-8890534
00946c91-4f1e-4d05-a391-dcb9cc041b7c,111600,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/144/8ce2004bea8e3e4c48a81435bbfa06d64c3b0e5e.webp,,1,0,,,2026-08-09 12:31:26,,RAPID-1476904
0096779e-cac0-4a52-ba57-a55fedab03d3,110232,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/7738/08a3986545063d9285f7cd38885cac0f6caaa2c8.webp,,1,0,,,2026-08-09 11:56:54,,RAPID-73567134
00a33680-3c6b-4075-96f8-977fed9a5ae5,108646,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/6495/356c0bf9b0720681def6eae22e2601f050ba08db.webp,,1,0,,,2026-08-08 22:47:30,,RAPID-6467403
00abc0dc-f076-46b2-99f7-50e70b474cad,111507,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/4652/f7a18aa0bf1c5676ad6dd217cb7949b92fe3c27e.webp,,1,0,,,2026-08-09 12:31:26,,RAPID-15422702
00af37c7-92b4-4ce4-871a-0bb2fc7f21f5,114185,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/6983/0eb9b67c975d668790fd6e3238ef4c0b884e9d59.webp,,1,0,,,2026-08-09 12:31:26,,RAPID-3060987
00afa2d6-e0d2-4ecf-a032-0cfcb573984c,110352,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/4772/d1cf0340a08bbe0fdd423f290446eea1c118285d.webp,,1,0,,,2026-08-09 11:56:54,,RAPID-59085948
00bf7125-73d3-4103-a23d-b76a822a67a0,110066,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/5332/cdb49fe51992a6586b4bff73f6b20ca386163da4.webp,,0,3,,,2026-08-09 11:56:54,,RAPID-8238479
00c08e88-9c93-4bcb-bc4b-1e8842f2eeb1,111703,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/311/793ad338c752537b23c42a6c8b321c94f69542c6.webp,,1,0,,,2026-08-09 12:31:26,,RAPID-4637026
