Id,ProductId,Url,AltText,IsMain,SortOrder,CreatedBy,UpdatedBy,CreatedAt,UpdatedAt,ErpProductId
0026a299-9a8d-41ae-a45c-1638b7fa2b92,108782,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/6358/e3c0cae86f921ce3817b0a07595e6a292d9f0e77.webp,,0,1,,,2026-08-08 22:47:30,,RAPID-2477871
00a33680-3c6b-4075-96f8-977fed9a5ae5,108646,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/6495/356c0bf9b0720681def6eae22e2601f050ba08db.webp,,1,0,,,2026-08-08 22:47:30,,RAPID-6467403
00c3a4a2-d762-4756-b127-4edcc91f60b8,108748,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/6995/65c2e3e7439eec634cfc79b5b88d12f403c83f5a.webp,,1,0,,,2026-08-08 22:47:30,,RAPID-13775283
00c4b0f1-751e-4881-a3d9-ce00e6f6dfc9,108769,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/6358/efb19e39d8133cc498b92ad28987f1ccc5d8d10f.webp,,0,1,,,2026-08-08 22:47:30,,RAPID-2478046
00c9ac49-69ca-4dc2-aaf0-ee033f1def02,108038,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/6903/29eb1a9734a83407fce60428e38e3addd55fb5ad.webp,"Brake Pad Set, disc brake",1,0,,,2026-08-06 14:47:26,,RAPID-76620330
011bdfde-611c-4407-a49e-4c63be975c33,108260,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/30/b03313055b85628dc0ebb28bcf00a0fa30469132.webp,,0,2,,,2026-08-08 22:47:30,,RAPID-2512729
0122433f-2304-46a5-8b2e-47629d6c4d03,108390,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/4938/4ecca2deb1ad64e0d055c7355a5b140a63888a46.webp,,1,0,,,2026-08-08 22:47:30,,RAPID-7150610
0139a537-7eaf-4498-b912-a2dfc5673a07,108223,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/7673/6a15ca81fd94a448d583147ffd5ec5d21dc995a3.webp,,1,0,,,2026-08-08 22:47:30,,RAPID-52972322
0142ee88-13ea-4fb4-8ac0-7ca2b87e55e4,108299,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/363/31dcb0ebb45bb546c9740ef1011ad8191dbde34e.webp,,1,0,,,2026-08-08 22:47:30,,RAPID-4612481
019d5856-7d7a-4cc2-a120-c2cd0cfeed2e,108346,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/66/a100172198edd5a49275830772ba1636b56288a1.webp,,0,1,,,2026-08-08 22:47:30,,RAPID-6677576
01e8a72f-9db8-419f-bb7b-55aa303d12c5,108406,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/7669/6fba3bf6bafdb7b1c3040d931784d868e1f94aac.webp,,0,2,,,2026-08-08 22:47:30,,RAPID-84830164
01eab364-4ffd-46fe-aac0-927678840ce2,108462,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/4840/7c76341e3cd7e884252f0c6ab4af9e6a1256bd10.webp,,0,1,,,2026-08-08 22:47:30,,RAPID-2400341
0206771c-ac4d-4a5b-859e-fd4b74362a31,108675,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/6473/fb0311c0b863fb88ac41ba98f850173be39b573c.webp,,1,0,,,2026-08-08 22:47:30,,RAPID-8303209
0217623d-5a7b-45f6-a2f3-6a4aaf1fb7f1,108267,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/30/fd11197d304b7c9a165a87769d6f9a97aa44cf60.webp,,0,3,,,2026-08-08 22:47:30,,RAPID-2513002
022b64b5-d153-478d-b476-fe7e2cd2487e,108393,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/271/13b04093894591e2ae5c758ee2d819712b23a058.webp,,0,2,,,2026-08-08 22:47:30,,RAPID-13049770
02e92972-6380-4619-a508-69a380fd583f,108621,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/249/3cc10e59cfbdae93f2ae492835e66e406afa24d1.webp,,1,0,,,2026-08-08 22:47:30,,RAPID-6762347
0320d374-3a37-40fe-aafe-9c1577aed271,108280,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/PDF/30/710eeedcab31768c7bd93199b4efada5cb2fb3a8.pdf,,0,1,,,2026-08-08 22:47:30,,RAPID-2514802
0333dfd5-96cd-412b-a07e-2880c3cb44c3,108783,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/6358/fef325bbc3f23e260dc15f94a805b881defef6f8.webp,,0,2,,,2026-08-08 22:47:30,,RAPID-2477887
03595f96-be19-4a5e-be0c-ddc3917acaca,108081,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/234/be6bbf826356c74fde7eacc9e2e7a33c6d46945e.webp,,0,1,,,2026-08-08 22:47:30,,RAPID-13841753
037f4739-646e-4a16-afd4-ec26e298c17b,108558,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/PDF/4600/4471354793cd03b1e53b451c3718108dff09fdf1.pdf,,1,0,,,2026-08-08 22:47:30,,RAPID-7960662
03a65841-c0c2-4c93-a372-137ae66ff780,108262,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/PDF/30/b0d4e99e1f7a188bc1e4bc51b66353fc52647196.pdf,,1,0,,,2026-08-08 22:47:30,,RAPID-2512830
04232b9e-92a3-4e50-af2e-b248da4bca33,108474,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/156/549fa46d05dcd10404051c8861c5c1014b32f44f.webp,,1,0,,,2026-08-08 22:47:30,,RAPID-9192183
0427c8ee-6670-4601-ab6c-068415e02ef5,108593,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/403/df4651516458bb567c640eb30c43a128bb741b99.webp,,1,0,,,2026-08-08 22:47:30,,RAPID-3032541
0470b751-f9e1-4bfb-bf40-f6db6249a898,108766,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/4869/328a8218e617bb2a552552372e0f36b84ae8f825.webp,,1,0,,,2026-08-08 22:47:30,,RAPID-3286753
04723106-45c5-4a95-a48c-341785b2efb2,108219,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/5349/62da922a7e59dd3038be58c13d95c71adc7e48f5.webp,,1,0,,,2026-08-08 22:47:30,,RAPID-66585973
04a87e5d-6a68-4a3a-9561-18c3d283036e,108717,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/6267/f7a5ae4d62c196e96908ebc7b588c06fc62729da.webp,,0,5,,,2026-08-08 22:47:30,,RAPID-8218363
04e9f4ef-19ee-415b-bbad-7e065c61b4f7,108257,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/30/59bee65b00a9470f29cbc3190755ddeb97090ed6.webp,,0,2,,,2026-08-08 22:47:30,,RAPID-2512621
04ede16f-1a16-473f-b577-1606170e078a,108202,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/4464/f56ad6294a4d40ec5c676a0aba5f2cb42e1c6877.webp,,1,0,,,2026-08-08 22:47:30,,RAPID-9686272
053b541e-bf71-4e3c-8f8c-574f48f7235c,108821,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/6357/b4aab759ec879e96c901fb07e8960c12600e2ffa.webp,,0,4,,,2026-08-08 22:47:30,,RAPID-9110205
0567dac9-5afa-47e5-b20a-aa98a63de63f,108782,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/6358/47c97fbd1f7525f54a6d7dc6b8c80f984ae4c997.webp,,1,0,,,2026-08-08 22:47:30,,RAPID-2477871
058ff0ae-15ed-4418-86f8-3cc45bb6462e,108742,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/6990/e3c9b7221928ada1ce098971bd7cb9874f8ad9c3.webp,,0,1,,,2026-08-08 22:47:30,,RAPID-8524529
05a5e307-b308-4b78-8f59-c13044cd4807,108391,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/271/cf1e0bfc6284d2c3dfcc88c7a410c4668f7cb88f.webp,,0,6,,,2026-08-08 22:47:30,,RAPID-15622509
05a7e4d8-0c1e-4f7f-8c5a-b881d10c6f6c,108311,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/421/394854caa4b1ed9c21d2b1d198c1e5b32ca8a1ec.webp,,1,0,,,2026-08-08 22:47:30,,RAPID-6298703
0625ae91-8d4c-4294-acaf-09f512e2421d,108800,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/7788/6f5bf04bb4b4e80d84792bad67a73011c162f6ec.webp,,0,1,,,2026-08-08 22:47:30,,RAPID-89818080
063a7e9d-e081-4997-baca-e07024b67d8f,108160,https://fsn1.your-objectstorage.com/tecdoc2025/media_files/images/4826/b9d7014743afca2fe96118e139f8fdc2682e4fe4.webp,,0,5,,,2026-08-08 22:47:30,,RAPID-54563697
